id,url,region,region_url,price,type,sqfeet,beds,baths,cats_allowed,dogs_allowed,smoking_allowed,wheelchair_access,electric_vehicle_charge,comes_furnished,laundry_options,parking_options,image_url,description,lat,long,state
7043719203,https://boston.craigslist.org/gbs/apa/d/newton-highlands-1500-sq-ft-2-bed-1/7043719203.html,boston,https://boston.craigslist.org,2200,condo,1500,2,1.0,0,0,0,0,0,0,w/d in unit,off-street parking,https://images.craigslist.org/00A0A_96zX0a35TAQ_600x450.jpg,"I just bought a house and I am looking to vacate my lease. The landlord prefers to operate through her agent so there will be a new lease rather than sub. I'll pay the broker fee. Availability is February 1st but a sooner date could be arranged for a motivated tenant.  This is a very spacious and bright second-floor unit located in Newton Highlands on Route 9. Less than ten miles to Downtown Boston, a few minutes drive to the 95, a quick walk to the 59 and 52 bus, and only half a mile to the Newton Highlands T station. A commuter's dream!  This brightly lit apartment boasts 1500 square feet with beautiful trim and molding throughout. The front stairway leads you to a long hall where you will immediately encounter a bonus room to your right with a nice large closet. In front of you, you'll see the spacious living room and a convenient sunroom. Make your way down the hall and you'll next encounter the large formal dining room with built-in china cabinet, crown molding and chair rail which give a touch of elegance to this great entertaining room. Keep moving down the hall and you'll encounter a single bathroom dividing the two large size bedrooms. At the end of the hall you'll find a pantry next to the sizable kitchen with in-unit laundry, a dishwasher, refrigerator and stove, all ready to use. Off the kitchen are the rear stairway, access to the large attic with plenty of storage room, and a large enclosed patio where you can enjoy your evenings or hang your clothes to dry.  There is plenty of parking out back for yourself and any guests. A large yard adjacent to the house is available for lounging and play.  The ideal candidate will be kind and peaceful, mindful of the downstairs neighbor. No heavy exercise equipment or pets allowed. Rent is $2,200. Water and trash are included. The tenant is responsible for electricity, gas and phone/internet. If there are any questions please do ask. Thank you!",42.3168,-71.2084,ma
7043719184,https://boston.craigslist.org/nos/apa/d/salem-2-bdrm-south-salem-close-to-water/7043719184.html,boston,https://boston.craigslist.org,2000,apartment,950,2,1.0,1,1,0,0,1,0,w/d in unit,street parking,https://images.craigslist.org/01010_eqFF4RYxHRg_600x450.jpg,"Clean and Bright, 2 bdrm apt close to Forest River, on a quiet side street. This apt. has a new kitchen and updated bath, hardwood/tile floors throughout and a 12 x 14 deck overlooking Forest River Park. Gas heat(very efficient) and Electric are tenants responsibility. Street parking(never an issue), but room in driveway during snow emergencies. Pets negotiable.",42.5078,-70.887,ma
7043707443,https://boston.craigslist.org/nos/apa/d/newburyport-newburyport-1-bedroom/7043707443.html,boston,https://boston.craigslist.org,1600,apartment,550,1,1.0,0,0,0,0,0,1,laundry in bldg,off-street parking,https://images.craigslist.org/00h0h_9I83Vnr4KlP_600x450.jpg,"Bright and sunny furnished 1 bedroom condo in 6 unit owner occupied building. Hardwood floors, galley kitchen, marble countertop, small private deck, laundry in building, second floor, in town location,-off street assigned parking 1 block from library and State Street. No Pets No Smoking $1600 plus utilities. 1 year lease minimum First,Last, Security Call Rich 978-407-9358",42.813,-70.8847,ma
7043671222,https://boston.craigslist.org/gbs/apa/d/east-weymouth-2-bed-study-and-more/7043671222.html,boston,https://boston.craigslist.org,2900,apartment,1600,2,1.0,1,1,1,0,0,0,laundry in bldg,street parking,https://images.craigslist.org/00U0U_dSWEgZXtKOM_600x450.jpg,"This one of a kind 2 bed plus office is massive with 1600 square feet over two floors. Beautiful treelined Auburn Street. The entire apartment is in beautiful condition with both modern updates and amazing period detail throughout the apartment. Impressive crown molding and marble mantel, beautiful wide plank pine hardwood floors. The Dining room opens up to an expansive living room with high Cielings, First floor also has spacious kitchen with dishwasher, disposal. The upper level has very large bedrooms and a bonus room that works great for an office. There is another small room that is used as a walk in closet. Private Deck! Laundry in basement. Dishwasher, disposal, washer/dryer in build.  This apt is never available - tenants need to relocate for work.  Please text Jean Marie me if interested 617-584-8605",42.214,-70.9203,ma
7043669980,https://boston.craigslist.org/sob/apa/d/quincy-spacious-2-brs-walk-to-all/7043669980.html,boston,https://boston.craigslist.org,1800,apartment,740,2,1.0,0,0,0,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/01515_l94NBtTm7tY_600x450.jpg,"Commuter's Dream!! Step to T, Shopping, Library, Post Office, Supermarkets, YMCA, restaurants and Quincy Center and easy access to Highway. Spacious sun-filled living room leading to a huge balcony, gleaming hardwood floors throughout. Abundance of closets. Laundry and extra storage space on first floor. One assigned parking space. Available Jan 2020, won't last!",42.2505,-70.9991,ma
7043661543,https://boston.craigslist.org/gbs/apa/d/cambridge-spacious-3br-duplex-offers/7043661543.html,boston,https://boston.craigslist.org,3750,apartment,1700,3,1.5,0,0,1,0,0,0,w/d in unit,no parking,https://images.craigslist.org/00h0h_lU7l3hstqSH_600x450.jpg,"PROPERTY INFO ID: 192955610Rent: 3750 / MonthBeds: 3Bath: 1.5Available Date: 02/01/2020Parking:: None Located on a quiet side street almost half way between Harvard and Porter Squares this spacious 3br 1.5ba duplex apartment oiffers the feel of a single family home combined with the convenience of easy access to public transportation and superb walkability to a multitude of nearby shops and restaurants. With central A/C, eat-in-kitchen, two up-dated baths and in-unit laundry you'll feel like you've found the perfect home for your family! Rated a ""walkers paradise"" at 95 and a ""bikers paradise"" at 97. Walk to the Harvard Law School, The Harvard Square T and the Porter Square T in minutes. FEATURESA/CBackyardBasement StorageCentral AirCentral HeatEat In KitchenFenced YardFireplace (Decorative)Free LaundryLaundry in UnitLiving RoomModern BathModern KitchenRefrigeratorbasement areanewer windows    The above information is deemed reliable but not guaranteed and is subject to change. This offering is subject to prior rental, price change, or withdrawal without notice.",42.3932,-71.1338,ma
7043661428,https://boston.craigslist.org/nos/apa/d/medford-medford-2-bedroom-no-fee/7043661428.html,boston,https://boston.craigslist.org,1950,apartment,1200,2,1.0,0,0,0,0,0,0,w/d in unit,off-street parking,https://images.craigslist.org/00a0a_elyJMNEsQyf_600x450.jpg,5 room / 2 bedroom / living room/  dining room / 1st floor apt. All hardwood floors / granite kitchen  New bathroom  2 off street parking spaces Cable /internet / phone / included Washer &dryer in unit  Oil heat by tenant  Available 1/15/20  OR  2/1/20 Walk to square / near shopping  Please no pets or smokers           NO FEE   On bus line to Wellington & Boston,42.4259,-71.1038,ma
7043660186,https://boston.craigslist.org/nos/apa/d/salem-spacious-2-bedroom-apartment/7043660186.html,boston,https://boston.craigslist.org,1600,apartment,900,2,1.0,0,0,0,0,0,0,w/d in unit,off-street parking,https://images.craigslist.org/00303_394zyUwWFxp_600x450.jpg,"PLEASE READ THE ENTIRE AD, IT WILL ANSWER THE COMMON QUESTIONS- DO NOT WALK THE PROPERTY- CHECK YOUR EMAIL IF YOU INQUIRE FOR THIS APARTMENT  Nice, spacious, and clean DELEADED 2 bedroom, 1 bath, 1st floor apartment in a well maintained 2 family house that's located in a nice neighborhood with 2 car off street parking, and laundry in unit. Hot water is included. Oil heating fuel is not included.   Apartment Details: This DELEADED apartment is perfect for a couple and/or with a small child as the BEDROOMS ARE CONNECTED (you have to pass through one to get into the other).  Apartment will be painted and be cleaned prior to 2/1. There is linoleum flooring in kitchen/dinning area, hallway, and heated mudroom (common entry way). Tile floor and shower surround in bathroom. Hardwood floors in both bedrooms, and living room. There is a 3 season/mud room  which serves as your private front entry way. Newer windows and entry doors throughout entire house. Large eat-in kitchen with nice cabinets and newer laminate countertops. Master bedroom is 12X15 and has a walk-in cedar lined closet. Second bedroom is 12X12 with a good sized closet (both bedrooms connected, you walk through one to get into the other).   Neighborhood Details: Elementary, Middle, and High Schools are all within walking distance. Hospital and bus all witihin walking distance as well.    Requirements: First, last, and security deposit ($1,600) are required. Tenant-At-Will Agreement. Includes a full tank of heating oil. ALL serious applicants at his/her own expense must submit to a CREDIT & CRIMINAL BACKGROUND CHECK- YOU MUST HAVE GOOD CREDIT. No pets, cat considered, inquire for details. Non smokers please. **Ad will be removed when rented (that means if you see this ad it means the apartment is still available.) Section 8 welcomed.   Email to confirm that you meet the requirements in order to attend the first group showing later this month.",42.5151,-70.9003,ma
7043621774,https://boston.craigslist.org/bmw/apa/d/attleboro-falls-2-bed-1-bath-apartment/7043621774.html,boston,https://boston.craigslist.org,1460,apartment,936,2,1.0,1,0,0,0,0,0,laundry on site,off-street parking,https://images.craigslist.org/00404_fPmsDYM0IuM_600x450.jpg,"2 bed/1 bath apartment available at Crystal Village apartment complex.  $1,460/month, including heat and hot water.  2 minutes from 95 (exit 5), and 2 miles from the Commuter Rail.  Amenities Include:  *Fitness Room *Tennis Court *On-site Laundry Facilities *Off-street Parking  Call 508-222-6663 to schedule a viewing.",41.9671,-71.2912,ma
7043594313,https://boston.craigslist.org/gbs/apa/d/dorchester-great-price-5-bed-1-bath/7043594313.html,boston,https://boston.craigslist.org,3050,apartment,3050,5,1.0,0,1,1,0,0,0,w/d in unit,street parking,https://images.craigslist.org/00E0E_1AajSDPO7EC_600x450.jpg,"Dorchester/ Roxbury area  5 bed 1bath apartment at a great price! Located close to public transportation! Easy commute to Downtown Boston, Back Bay, Longwood Medical Area, Northeastern University, and area colleges. Contact me now for a viewing. Stable credit required. First, last, broker fee required.",42.3114,-71.0896,ma
7043577194,https://boston.craigslist.org/nos/apa/d/saugus-apartments-available-in-saugus/7043577194.html,boston,https://boston.craigslist.org,1724,apartment,817,1,1.0,1,1,1,0,0,0,w/d hookups,,https://images.craigslist.org/00u0u_3Aelzdw2oaa_600x450.jpg,"Experience life at one of the finest apartment complexes in Saugus, MA. With our spacious 1, 2 and 3 bedroom floor plan options, you are sure to find the perfect home to suit all of your needs. Plus, if youÃ¢â¬re looking to stay active, our vast selection of newly upgraded community amenities feature virtual golf, a sparkling pool, an indoor basketball court, and a gym with 24-hour access. We are actively accepting applications - call or stop by our leasing office today!  -Newly Renovated Clubhouse with Arcade Games and Billiards Table -State-of-the-Art Fitness Center with over $40k of New Equipment -Generous Closet Space -Handicap Unit (ADA) -Full-size Washer and Dryer -Complimentary Package Acceptance -Online Work Orders -Gas Burning Fireplaces -Cathedral or 9 ft. Ceilings -Stainless Steel Appliances  Call: (781) 232-7097  For more information, visit us at: livewithjrk.com/TheResidencesatStevensPond",42.4633,-71.0111,ma
7043562061,https://boston.craigslist.org/nos/apa/d/groveland-groveland-5-bedroom-3-bath/7043562061.html,boston,https://boston.craigslist.org,2300,apartment,2200,5,3.0,1,1,0,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/00909_hqOnScHWXnS_600x450.jpg,"Townhouse style apartment in three family house in upscale neighborhood on two country acres.  Large kitchen, dining room, TWO living rooms (one on first, one on second floor)  with hardwood floors.    3 good size bedrooms and two small.  Located on two acres backing up to woods and conservation. Private side yard.  Lawn care provided. Looking for long term tenant.   Dogs decided on a case by case basis. No smoking.",42.753,-71.027,ma
7043556969,https://boston.craigslist.org/gbs/apa/d/allston-40-malvern-street-1br-packards/7043556969.html,boston,https://boston.craigslist.org,2300,apartment,800,1,2.0,1,1,1,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/00C0C_53rFFCezSUb_600x450.jpg,"Location: Malvern Street Apartments- 40 Malvern St. Allston, MA Leasing Office- 39 Brighton Avenue, Allston, MA 02134 February 1 2020 Move In!! No broker fees!!!                      Rent:1BR/2BA for $2300                 Fee: NONE                 Available Date: 2/1/2020                 Beds:1                 Baths: 2                 Rent Includes:  Heat and Hot Water Located in the heart of Allston, just steps away from Packardâs Corner, this brand new, modern building offers amazing amenities and access to everything the city has to offer. Many of our spacious units offer skyline views, as well as stainless steel appliances, hardwood floors, and floor to ceiling windows, offering plenty of natural light. This convenient location offers countless restaurants, shops, nightlife, and Green T line access to anywhere in the city. Get the best of modern, city living without the downtown price tag!  Ideal amenities include:  24-hour emergency maintenance Easy-access laundry room Tenant lounge w/Free Wifi Rooftop Access and Tenant Mailroom    Owned and managed by The Hamilton Company, equal opportunity housing. For more information please contact Dimos Vazakas",42.3533,-71.125,ma
7043555830,https://boston.craigslist.org/gbs/apa/d/allston-40-malvern-street-1br-packards/7043555830.html,boston,https://boston.craigslist.org,2300,apartment,800,1,2.0,1,1,1,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/00Z0Z_ie7DbrQ4bNP_600x450.jpg,"Location: Malvern Street Apartments- 40 Malvern St. Allston, MA Leasing Office- 39 Brighton Avenue, Allston, MA 02134 February 1 2020 Move In!! No broker fees!!!                      Rent:1BR/2BA for $2300                 Fee: NONE                 Available Date: 2/1/2020                 Beds:1                 Baths: 2                 Rent Includes:  Heat and Hot Water Located in the heart of Allston, just steps away from Packardâs Corner, this brand new, modern building offers amazing amenities and access to everything the city has to offer. Many of our spacious units offer skyline views, as well as stainless steel appliances, hardwood floors, and floor to ceiling windows, offering plenty of natural light. This convenient location offers countless restaurants, shops, nightlife, and Green T line access to anywhere in the city. Get the best of modern, city living without the downtown price tag!  Ideal amenities include:  24-hour emergency maintenance Easy-access laundry room Tenant lounge w/Free Wifi Rooftop Access and Tenant Mailroom    Owned and managed by The Hamilton Company, equal opportunity housing. For more information please contact Dimos Vazakas",42.3533,-71.125,ma
7043555026,https://boston.craigslist.org/gbs/apa/d/allston-40-malvern-street-1br-packards/7043555026.html,boston,https://boston.craigslist.org,2300,apartment,800,1,2.0,1,1,1,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/00101_hsODxAzlb8c_600x450.jpg,"Location: Malvern Street Apartments- 40 Malvern St. Allston, MA Leasing Office- 39 Brighton Avenue, Allston, MA 02134 February 1 2020 Move In!! No broker fees!!!                      Rent:1BR/2BA for $2300                 Fee: NONE                 Available Date: 2/1/2020                 Beds:1                 Baths: 2                 Rent Includes:  Heat and Hot Water Located in the heart of Allston, just steps away from Packardâs Corner, this brand new, modern building offers amazing amenities and access to everything the city has to offer. Many of our spacious units offer skyline views, as well as stainless steel appliances, hardwood floors, and floor to ceiling windows, offering plenty of natural light. This convenient location offers countless restaurants, shops, nightlife, and Green T line access to anywhere in the city. Get the best of modern, city living without the downtown price tag!  Ideal amenities include:  24-hour emergency maintenance Easy-access laundry room Tenant lounge w/Free Wifi Rooftop Access and Tenant Mailroom    Owned and managed by The Hamilton Company, equal opportunity housing. For more information please contact Dimos Vazakas",42.3533,-71.125,ma
7043554255,https://boston.craigslist.org/gbs/apa/d/allston-40-malvern-street-1br-packards/7043554255.html,boston,https://boston.craigslist.org,2300,apartment,800,1,2.0,1,1,1,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/00Z0Z_ie7DbrQ4bNP_600x450.jpg,"Location: Malvern Street Apartments- 40 Malvern St. Allston, MA Leasing Office- 39 Brighton Avenue, Allston, MA 02134 February 1 2020 Move In!! No broker fees!!!                      Rent:1BR/2BA for $2300                 Fee: NONE                 Available Date: 2/1/2020                 Beds:1                 Baths: 2                 Rent Includes:  Heat and Hot Water Located in the heart of Allston, just steps away from Packardâs Corner, this brand new, modern building offers amazing amenities and access to everything the city has to offer. Many of our spacious units offer skyline views, as well as stainless steel appliances, hardwood floors, and floor to ceiling windows, offering plenty of natural light. This convenient location offers countless restaurants, shops, nightlife, and Green T line access to anywhere in the city. Get the best of modern, city living without the downtown price tag!  Ideal amenities include:  24-hour emergency maintenance Easy-access laundry room Tenant lounge w/Free Wifi Rooftop Access and Tenant Mailroom    Owned and managed by The Hamilton Company, equal opportunity housing. For more information please contact Dimos Vazakas",42.3533,-71.125,ma
7043549981,https://boston.craigslist.org/gbs/apa/d/allston-gorgeous-packards-corner/7043549981.html,boston,https://boston.craigslist.org,3150,apartment,840,2,2.0,1,1,1,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/00101_kN4G5ifD0xC_600x450.jpg,"Location: 40 Malvern Street - Allston, MA Leasing Office-39 Brighton Avenue, Allston MA 02134GORGEOUS 2BR AVAILABLE NOW AND IN THE NEW YEAR! l>                   Rent: 2BR/2BA FOR $3,150 - $3,350-                 Fee: NONE                 Available Date: JANUARY AND FEBRUARY 2020 MOVE IN                 Beds:2                 Baths: 2                 Rent Includes:  Heat and Hot Water  Located in the heart of Allston, just steps away from Packard's Corner, this brand new, modern building offers amazing amenities and access to everything the city has to offer. Many of our spacious units offer skyline views, as well as stainless steel appliances, hardwood floors, and floor to ceiling windows, offering plenty of natural light. This convenient location offers countless restaurants, shops, nightlife, and Green T line access to anywhere in the city. Get the best of modern, city living without the downtown price tag!  Available Units Include: #105 - 2BR/2BA   *1/1/2020* - $3,150/month #202 - 2BR/2BA   *1/1/2020* - $3,150/month #307 - 2BR/2BA   *1/1/2020* - $3,350/month #502 - 2BR/2BA   *2/1/2020* - $3,350/month    Exceptional Amenities Include:   Stunning Hardwood and Bamboo flooring Laundry facilities on each floor Stainless Modern Appliances Central Heat and A/C Access    Please contact Dimos Vazakas for more information!  Owned and Managed by The Hamilton Company, Equal Opportunity Housing.",42.3533,-71.125,ma
7043549024,https://boston.craigslist.org/gbs/apa/d/allston-gorgeous-packards-corner/7043549024.html,boston,https://boston.craigslist.org,3150,apartment,840,2,2.0,1,1,1,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/00101_doNGaIP2Ggl_600x450.jpg,"Location: 40 Malvern Street - Allston, MA Leasing Office-39 Brighton Avenue, Allston MA 02134GORGEOUS 2BR AVAILABLE NOW AND IN THE NEW YEAR! l>                   Rent: 2BR/2BA FOR $3,150 - $3,350-                 Fee: NONE                 Available Date: JANUARY AND FEBRUARY 2020 MOVE IN                 Beds:2                 Baths: 2                 Rent Includes:  Heat and Hot Water  Located in the heart of Allston, just steps away from Packard's Corner, this brand new, modern building offers amazing amenities and access to everything the city has to offer. Many of our spacious units offer skyline views, as well as stainless steel appliances, hardwood floors, and floor to ceiling windows, offering plenty of natural light. This convenient location offers countless restaurants, shops, nightlife, and Green T line access to anywhere in the city. Get the best of modern, city living without the downtown price tag!  Available Units Include: #105 - 2BR/2BA   *1/1/2020* - $3,150/month #202 - 2BR/2BA   *1/1/2020* - $3,150/month #307 - 2BR/2BA   *1/1/2020* - $3,350/month #502 - 2BR/2BA   *2/1/2020* - $3,350/month    Exceptional Amenities Include:   Stunning Hardwood and Bamboo flooring Laundry facilities on each floor Stainless Modern Appliances Central Heat and A/C Access    Please contact Dimos Vazakas for more information!  Owned and Managed by The Hamilton Company, Equal Opportunity Housing.",42.3533,-71.125,ma
7043547508,https://boston.craigslist.org/gbs/apa/d/allston-perfect-allston-2br-units-great/7043547508.html,boston,https://boston.craigslist.org,3150,apartment,840,2,2.0,1,1,1,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/00c0c_kWKqw986uT1_600x450.jpg,"Location: 40 Malvern Street - Allston, MA Leasing Office-39 Brighton Avenue, Allston MA 02134GORGEOUS 2BR AVAILABLE NOW AND IN THE NEW YEAR! l>                   Rent: 2BR/2BA FOR $3,150 - $3,350-                 Fee: NONE                 Available Date: JANUARY AND FEBRUARY 2020 MOVE IN                 Beds:2                 Baths: 2                 Rent Includes:  Heat and Hot Water  Located in the heart of Allston, just steps away from Packard's Corner, this brand new, modern building offers amazing amenities and access to everything the city has to offer. Many of our spacious units offer skyline views, as well as stainless steel appliances, hardwood floors, and floor to ceiling windows, offering plenty of natural light. This convenient location offers countless restaurants, shops, nightlife, and Green T line access to anywhere in the city. Get the best of modern, city living without the downtown price tag!  Available Units Include: #105 - 2BR/2BA   *1/1/2020* - $3,150/month #202 - 2BR/2BA   *1/1/2020* - $3,150/month #307 - 2BR/2BA   *1/1/2020* - $3,350/month #502 - 2BR/2BA   *2/1/2020* - $3,350/month    Exceptional Amenities Include:   Stunning Hardwood and Bamboo flooring Laundry facilities on each floor Stainless Modern Appliances Central Heat and A/C Access    Please contact Dimos Vazakas for more information!  Owned and Managed by The Hamilton Company, Equal Opportunity Housing.",42.3533,-71.125,ma
7043546497,https://boston.craigslist.org/gbs/apa/d/allston-perfect-allston-2br-units-great/7043546497.html,boston,https://boston.craigslist.org,3150,apartment,840,2,2.0,1,1,1,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/00707_9vg7Ixx5IaS_600x450.jpg,"Location: 40 Malvern Street - Allston, MA Leasing Office-39 Brighton Avenue, Allston MA 02134GORGEOUS 2BR AVAILABLE NOW AND IN THE NEW YEAR! l>                   Rent: 2BR/2BA FOR $3,150 - $3,350-                 Fee: NONE                 Available Date: JANUARY AND FEBRUARY 2020 MOVE IN                 Beds:2                 Baths: 2                 Rent Includes:  Heat and Hot Water  Located in the heart of Allston, just steps away from Packard's Corner, this brand new, modern building offers amazing amenities and access to everything the city has to offer. Many of our spacious units offer skyline views, as well as stainless steel appliances, hardwood floors, and floor to ceiling windows, offering plenty of natural light. This convenient location offers countless restaurants, shops, nightlife, and Green T line access to anywhere in the city. Get the best of modern, city living without the downtown price tag!  Available Units Include: #105 - 2BR/2BA   *1/1/2020* - $3,150/month #202 - 2BR/2BA   *1/1/2020* - $3,150/month #307 - 2BR/2BA   *1/1/2020* - $3,350/month #502 - 2BR/2BA   *2/1/2020* - $3,350/month    Exceptional Amenities Include:   Stunning Hardwood and Bamboo flooring Laundry facilities on each floor Stainless Modern Appliances Central Heat and A/C Access    Please contact Dimos Vazakas for more information!  Owned and Managed by The Hamilton Company, Equal Opportunity Housing.",42.3533,-71.125,ma
7043545616,https://boston.craigslist.org/gbs/apa/d/allston-perfect-allston-2br-units-great/7043545616.html,boston,https://boston.craigslist.org,3150,apartment,840,2,2.0,1,1,1,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/00c0c_kWKqw986uT1_600x450.jpg,"Location: 40 Malvern Street - Allston, MA Leasing Office-39 Brighton Avenue, Allston MA 02134GORGEOUS 2BR AVAILABLE NOW AND IN THE NEW YEAR! l>                   Rent: 2BR/2BA FOR $3,150 - $3,350-                 Fee: NONE                 Available Date: JANUARY AND FEBRUARY 2020 MOVE IN                 Beds:2                 Baths: 2                 Rent Includes:  Heat and Hot Water  Located in the heart of Allston, just steps away from Packard's Corner, this brand new, modern building offers amazing amenities and access to everything the city has to offer. Many of our spacious units offer skyline views, as well as stainless steel appliances, hardwood floors, and floor to ceiling windows, offering plenty of natural light. This convenient location offers countless restaurants, shops, nightlife, and Green T line access to anywhere in the city. Get the best of modern, city living without the downtown price tag!  Available Units Include: #105 - 2BR/2BA   *1/1/2020* - $3,150/month #202 - 2BR/2BA   *1/1/2020* - $3,150/month #307 - 2BR/2BA   *1/1/2020* - $3,350/month #502 - 2BR/2BA   *2/1/2020* - $3,350/month    Exceptional Amenities Include:   Stunning Hardwood and Bamboo flooring Laundry facilities on each floor Stainless Modern Appliances Central Heat and A/C Access    Please contact Dimos Vazakas for more information!  Owned and Managed by The Hamilton Company, Equal Opportunity Housing.",42.3533,-71.125,ma
7043361259,https://boston.craigslist.org/gbs/apa/d/watertown-east-watertown-large-3/7043361259.html,boston,https://boston.craigslist.org,2500,apartment,1500,3,1.0,1,1,0,0,0,0,laundry in bldg,attached garage,https://images.craigslist.org/00M0M_320WqYTLtTc_600x450.jpg,"Large second and third floor unit in quiet East Watertown neighborhood. Living room with separate dining room, three bedrooms, updated eat-in kitchen, sitting room, extra room perfect for an office and heated, all-season back porch/sunroom overlooking the large backyard. Gorgeous hardwood floors and woodwork throughout. Brand new paint! Free laundry in basement. Two off street parking - one in attached garage, one in driveway. Pet negotiable. Close to public transportation, shopping, restaurants, Cambridge, Boston...everything you need!",42.3734,-71.161,ma
7043544557,https://boston.craigslist.org/gbs/apa/d/allston-gorgeous-packards-corner/7043544557.html,boston,https://boston.craigslist.org,3150,apartment,840,2,2.0,1,1,1,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/00707_9vg7Ixx5IaS_600x450.jpg,"Location: 40 Malvern Street - Allston, MA Leasing Office-39 Brighton Avenue, Allston MA 02134GORGEOUS 2BR AVAILABLE NOW AND IN THE NEW YEAR! l>                   Rent: 2BR/2BA FOR $3,150 - $3,350-                 Fee: NONE                 Available Date: JANUARY AND FEBRUARY 2020 MOVE IN                 Beds:2                 Baths: 2                 Rent Includes:  Heat and Hot Water  Located in the heart of Allston, just steps away from Packard's Corner, this brand new, modern building offers amazing amenities and access to everything the city has to offer. Many of our spacious units offer skyline views, as well as stainless steel appliances, hardwood floors, and floor to ceiling windows, offering plenty of natural light. This convenient location offers countless restaurants, shops, nightlife, and Green T line access to anywhere in the city. Get the best of modern, city living without the downtown price tag!  Available Units Include: #105 - 2BR/2BA   *1/1/2020* - $3,150/month #202 - 2BR/2BA   *1/1/2020* - $3,150/month #307 - 2BR/2BA   *1/1/2020* - $3,350/month #502 - 2BR/2BA   *2/1/2020* - $3,350/month    Exceptional Amenities Include:   Stunning Hardwood and Bamboo flooring Laundry facilities on each floor Stainless Modern Appliances Central Heat and A/C Access    Please contact Dimos Vazakas for more information!  Owned and Managed by The Hamilton Company, Equal Opportunity Housing.",42.3533,-71.125,ma
7043543516,https://boston.craigslist.org/gbs/apa/d/allston-gorgeous-packards-corner/7043543516.html,boston,https://boston.craigslist.org,3150,apartment,840,2,2.0,1,1,1,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/00101_kN4G5ifD0xC_600x450.jpg,"Location: 40 Malvern Street - Allston, MA Leasing Office-39 Brighton Avenue, Allston MA 02134GORGEOUS 2BR AVAILABLE NOW AND IN THE NEW YEAR! l>                   Rent: 2BR/2BA FOR $3,150 - $3,350-                 Fee: NONE                 Available Date: JANUARY AND FEBRUARY 2020 MOVE IN                 Beds:2                 Baths: 2                 Rent Includes:  Heat and Hot Water  Located in the heart of Allston, just steps away from Packard's Corner, this brand new, modern building offers amazing amenities and access to everything the city has to offer. Many of our spacious units offer skyline views, as well as stainless steel appliances, hardwood floors, and floor to ceiling windows, offering plenty of natural light. This convenient location offers countless restaurants, shops, nightlife, and Green T line access to anywhere in the city. Get the best of modern, city living without the downtown price tag!  Available Units Include: #105 - 2BR/2BA   *1/1/2020* - $3,150/month #202 - 2BR/2BA   *1/1/2020* - $3,150/month #307 - 2BR/2BA   *1/1/2020* - $3,350/month #502 - 2BR/2BA   *2/1/2020* - $3,350/month    Exceptional Amenities Include:   Stunning Hardwood and Bamboo flooring Laundry facilities on each floor Stainless Modern Appliances Central Heat and A/C Access    Please contact Dimos Vazakas for more information!  Owned and Managed by The Hamilton Company, Equal Opportunity Housing.",42.3533,-71.125,ma
7043542373,https://boston.craigslist.org/sob/apa/d/east-walpole-2-bedroom-1st-floor-apt/7043542373.html,boston,https://boston.craigslist.org,1400,apartment,825,2,1.0,0,0,1,0,0,0,laundry in bldg,off-street parking,https://images.craigslist.org/00505_4B5wjqfOotE_600x450.jpg,"-Lg 4 room approx 825sq ft -2 bedrooms -eat in kitchen -lg living room  -lg walk-in pantry -coin operated washer/dryer in basement -lg deck off kitchen -front porch -off street parking -across from Francis Williams park (89 acres) -also near soccer fields -on bus lines -short drive to Boston or Providence with easy highway access  -close to shopping  -great school system   Pre app questions: -pets? -# of occupants ? - how many vehicles? -employer?, Position?, Time of employment ?  -reason for moving ? - when are you looking to move in?  *Rental fee: $1400 no utilities  *1st, last, security required  Call Ed 508-254-2001",42.1583,-71.2189,ma
